,#ID_RSSD,D_DT_START,D_DT_END,BHC_IND,BROAD_REG_CD,CHTR_AUTH_CD,CHTR_TYPE_CD,FBO_4C9_IND,FHC_IND,FUNC_REG,INSUR_PRI_CD,MBR_FHLBS_IND,MBR_FRS_IND,SEC_RPTG_STATUS,EST_TYPE_CD,BANK_CNT,BNK_TYPE_ANALYS_CD,D_DT_EXIST_CMNC,D_DT_EXIST_TERM,FISC_YREND_MMDD,D_DT_INSUR,D_DT_OPEN,FNCL_SUB_HOLDER,FNCL_SUB_IND,IBA_GRNDFTHR_IND,IBF_IND,ID_RSSD_HD_OFF,MJR_OWN_MNRTY,NM_LGL,NM_SHORT,NM_SRCH_CD,ORG_TYPE_CD,REASON_TERM_CD,CNSRVTR_CD,ENTITY_TYPE,AUTH_REG_DIST_FRS,ACT_PRIM_CD,CITY,CNTRY_NM,ID_CUSIP,STATE_ABBR_NM,PLACE_CD,STATE_CD,STATE_HOME_CD,STREET_LINE1,STREET_LINE2,ZIP_CD,ID_THRIFT,ID_THRIFT_HC,DOMESTIC_IND,ID_ABA_PRIM,ID_FDIC_CERT,ID_NCUA,COUNTY_CD,DIST_FRS,ID_OCC,CNTRY_CD,DT_END,DT_EXIST_CMNC,DT_EXIST_TERM,DT_INSUR,DT_OPEN,DT_START,ID_TAX,PROV_REGION,URL,SLHC_IND,SLHC_TYPE_IND,PRIM_FED_REG,STATE_INC_CD,CNTRY_INC_CD,STATE_INC_ABBR_NM,CNTRY_INC_NM,ID_LEI,IHC_IND
473,639660,09/01/1976 00:00:00,05/12/1989 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,05/12/1989 00:00:00,0,,09/01/1976 00:00:00,0,0,0,0,1164,0,LONG BEACH BIXBY BRANCH                                                                                                 ,LONG BEACH BIXBY BR           ,1043853719,0,0,0,DBR,0,0,LONG BEACH,UNITED STATES                           ,0,CA,43000,6,0,4342 ATLANTIC AVENUE,0,90807,0,0,Y,0,0,0,37,12,0,1007,19890512,0,19890512,0,19760901,19760901,0,0,0,0,0,,0,0,0,,0,0
474,725068,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,10/12/1970 00:00:00,0,0,0,0,1164,0,WATSONVILLE BRANCH                                                                                                      ,WATSONVILLE BR                ,1037351601,0,0,0,DBR,0,0,WATSONVILLE,UNITED STATES                           ,0,CA,83668,6,0,538 MAIN STREET,0,95076,0,0,Y,0,0,0,87,12,0,1007,19921231,0,19921231,0,19701012,19900424,0,0,0,0,0,,0,0,0,,0,0
477,2005906,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,DALY CITY BRANCH                                                                                                        ,DALY CITY BR                  ,12096321,0,0,0,DBR,0,0,DALY CITY,UNITED STATES                           ,0,CA,17918,6,0,187 SOUTHGATE AVENUE,0,94105,0,0,Y,0,0,0,81,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
479,2005915,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,EL CAJON BRANCH                                                                                                         ,EL CAJON BR                   ,597878866,0,0,0,DBR,0,0,EL CAJON,UNITED STATES                           ,0,CA,21712,6,0,103 C. FLETCHER PARKWAY,0,92020,0,0,Y,0,0,0,73,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
530,673468,11/30/1988 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,08/12/1963 00:00:00,0,0,0,0,1164,0,REDLANDS BRANCH                                                                                                         ,REDLANDS BR                   ,633459897,0,0,0,DBR,0,0,REDLANDS,UNITED STATES                           ,0,CA,59962,6,0,101 EAST REDLANDS BOULEVARD,0,92373,0,0,Y,0,0,0,71,12,0,1007,19921231,0,19921231,0,19630812,19881130,0,0,0,0,0,,0,0,0,,0,0
531,721967,06/05/1989 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/02/1968 00:00:00,0,0,0,0,1164,0,FRESNO CEDAR BRANCH                                                                                                     ,FRESNO CEDAR BR               ,1018130107,0,0,0,DBR,0,0,FRESNO,UNITED STATES                           ,0,CA,27000,6,0,3281 EAST SHIELDS,0,93726,0,0,Y,0,0,0,19,12,0,1007,19921231,0,19921231,0,19681202,19890605,0,0,0,0,0,,0,0,0,,0,0
532,638065,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/10/1975 00:00:00,0,0,0,0,1164,0,CHINO BRANCH                                                                                                            ,CHINO BR                      ,842313986,0,0,0,DBR,0,0,CHINO,UNITED STATES                           ,0,CA,13210,6,0,12877 MOUNTAIN AVENUE,0,91710,0,0,Y,0,0,0,71,12,0,1007,19921231,0,19921231,0,19751110,19900424,0,0,0,0,0,,0,0,0,,0,0
533,864462,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/27/1967 00:00:00,0,0,0,0,1164,0,SAN CARLOS BRANCH                                                                                                       ,SAN CARLOS BR                 ,268581407,0,0,0,DBR,0,0,SAN CARLOS,UNITED STATES                           ,0,CA,65070,6,0,1664 EL CAMINO REAL,0,94070,0,0,Y,0,0,0,81,12,0,1007,19921231,0,19921231,0,19671127,19900424,0,0,0,0,0,,0,0,0,,0,0
534,724566,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,05/18/1970 00:00:00,0,0,0,0,1164,0,SANTA CLARA BRANCH                                                                                                      ,SANTA CLARA BR                ,222126713,0,0,0,DBR,0,0,SANTA CLARA,UNITED STATES                           ,0,CA,69084,6,0,2080 EL CAMINO REAL,0,95050,0,0,Y,0,0,0,85,12,0,1007,19921231,0,19921231,0,19700518,19900424,0,0,0,0,0,,0,0,0,,0,0
535,913463,07/24/1985 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,05/05/1975 00:00:00,0,0,0,0,1164,0,CITRUS HEIGHTS BRANCH                                                                                                   ,CITRUS HGTS BR                ,290077419,0,0,0,DBR,0,0,CITRUS HEIGHTS,UNITED STATES                           ,0,CA,13588,6,0,7612 GREENBACK LANE,0,95610,0,0,Y,0,0,0,67,12,0,1007,19921231,0,19921231,0,19750505,19850724,0,0,0,0,0,,0,0,0,,0,0
536,916062,06/30/1987 00:00:00,06/05/1989 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,06/05/1989 00:00:00,0,,08/02/1982 00:00:00,0,0,0,0,1164,0,CLOVIS BRANCH                                                                                                           ,CLOVIS BR                     ,869408596,0,0,0,DBR,0,0,CLOVIS,UNITED STATES                           ,0,CA,14218,6,0,"96 SHAW AVENUE, SUITE 202",0,93612,0,0,Y,0,0,0,19,12,0,1007,19890605,0,19890605,0,19820802,19870630,0,0,0,0,0,,0,0,0,,0,0
537,741666,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/03/1967 00:00:00,0,0,0,0,1164,0,CHULA VISTA BRANCH                                                                                                      ,CHULA VISTA BR                ,260116186,0,0,0,DBR,0,0,CHULA VISTA,UNITED STATES                           ,0,CA,13392,6,0,565 TELEGRAPH CANYON ROAD,0,91910,0,0,Y,0,0,0,73,12,0,1007,19921231,0,19921231,0,19670403,19900424,0,0,0,0,0,,0,0,0,,0,0
571,2005755,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,LOS ANGELES BRANCH                                                                                                      ,LOS ANGELES BR                ,593191911,0,0,0,DBR,0,0,LOS ANGELES,UNITED STATES                           ,0,CA,44000,6,0,8929 SOUTH SEPULVEDA BOULEVARD,0,90045,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
572,920368,06/30/1972 00:00:00,07/30/1986 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,07/30/1986 00:00:00,0,,11/05/1962 00:00:00,0,0,0,0,1164,0,DALY CITY BRANCH                                                                                                        ,DALY CITY BR                  ,12096321,0,0,0,DBR,0,0,DALY CITY,UNITED STATES                           ,0,CA,17918,6,0,1617 SOUTHGATE AVENUE,0,94015,0,0,Y,0,0,0,81,12,0,1007,19860730,0,19860730,0,19621105,19720630,0,0,0,0,0,,0,0,0,,0,0
573,2006015,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,VISALIA EAST BRANCH                                                                                                     ,VISALIA E BR                  ,1065479137,0,0,0,DBR,0,0,VISALIA,UNITED STATES                           ,0,CA,82954,6,0,1500 SOUTH MOONEY BOULEVARD,0,93277,0,0,Y,0,0,0,107,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
574,2191144,08/13/1990 00:00:00,12/30/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/30/1992 00:00:00,0,,08/13/1990 00:00:00,0,0,0,0,1164,0,LODI BRANCH                                                                                                             ,LODI BR                       ,848069490,0,0,0,DBR,0,0,LODI,UNITED STATES                           ,0,CA,42202,6,0,1040 WEST KETTLEMAN LANE,0,95240,0,0,Y,0,0,0,77,12,0,1007,19921230,0,19921230,0,19900813,19900813,0,0,0,0,0,,0,0,0,,0,0
575,976169,09/01/1976 00:00:00,02/20/1986 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,02/20/1986 00:00:00,0,,09/01/1976 00:00:00,0,0,0,0,1164,0,CARMICHAEL BRANCH                                                                                                       ,CARMICHAEL BR                 ,1001945795,0,0,0,DBR,0,0,CARMICHAEL,UNITED STATES                           ,0,CA,11390,6,0,6834 FAIROAKS BOULEVARD,0,95608,0,0,Y,0,0,0,67,12,0,1007,19860220,0,19860220,0,19760901,19760901,0,0,0,0,0,,0,0,0,,0,0
576,784663,06/30/1972 00:00:00,06/30/1987 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,06/30/1987 00:00:00,0,,08/11/1969 00:00:00,0,0,0,0,1164,0,DOWNEY BRANCH                                                                                                           ,DOWNEY BR                     ,771068791,0,0,0,DBR,0,0,DOWNEY,UNITED STATES                           ,0,CA,19766,6,0,11002 DOWNEY AVENUE,0,90241,0,0,Y,0,0,0,37,12,0,1007,19870630,0,19870630,0,19690811,19720630,0,0,0,0,0,,0,0,0,,0,0
577,909569,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,10/19/1970 00:00:00,0,0,0,0,1164,0,SAN DIEGO CLAIREMONT BRANCH                                                                                             ,SAN DIEGO CLAIREMONT BR       ,688020567,0,0,0,DBR,0,0,SAN DIEGO,UNITED STATES                           ,0,CA,66000,6,0,6167 BALBOA AVENUE,0,92111,0,0,Y,0,0,0,73,12,0,1007,19921231,0,19921231,0,19701019,19720630,0,0,0,0,0,,0,0,0,,0,0
578,637563,02/17/1976 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,02/17/1976 00:00:00,0,0,0,0,1164,0,ANAHEIM EAST SIDE BRANCH                                                                                                ,ANAHEIM E SIDE BR             ,109140008,0,0,0,DBR,0,0,ANAHEIM,UNITED STATES                           ,0,CA,2000,6,0,2121 EAST BALL ROAD,0,92806,0,0,Y,0,0,0,59,12,0,1007,19921231,0,19921231,0,19760217,19760217,0,0,0,0,0,,0,0,0,,0,0
610,737762,05/22/1989 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/25/1964 00:00:00,0,0,0,0,1164,0,SAN FRANCISCO IRVING BRANCH                                                                                             ,SAN FRANCISCO IRVING BR       ,988212559,0,0,0,DBR,0,0,SAN FRANCISCO,UNITED STATES                           ,0,CA,67000,6,0,2537 IRVINGS STREET,0,94122,0,0,Y,0,0,0,75,12,0,1007,19921231,0,19921231,0,19640625,19890522,0,0,0,0,0,,0,0,0,,0,0
615,10867,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/03/1954 00:00:00,0,0,0,0,1164,0,VAN NUYS BRANCH                                                                                                         ,VAN NUYS BR                   ,1048429871,0,0,0,DBR,0,0,VAN NUYS,UNITED STATES                           ,0,CA,82128,6,0,6850 VAN NUYS BOULEVARD,0,91405,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19541103,19720630,0,0,0,0,0,,0,0,0,,0,0
617,822266,07/13/1987 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,03/27/1972 00:00:00,0,0,0,0,1164,0,SANGER BRANCH                                                                                                           ,SANGER BR                     ,130775152,0,0,0,DBR,0,0,SANGER,UNITED STATES                           ,0,CA,67056,6,0,1370 JENSEN AVENUE,0,93657,0,0,Y,0,0,0,19,12,0,1007,19921231,0,19921231,0,19720327,19870713,0,0,0,0,0,,0,0,0,,0,0
619,921963,11/02/1987 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/03/1963 00:00:00,0,0,0,0,1164,0,SAN JOSE WEST SIDE BRANCH                                                                                               ,SAN JOSE W SIDE BR            ,978085527,0,0,0,DBR,0,0,SAN JOSE,UNITED STATES                           ,0,CA,68000,6,0,"3097 MOORPARK AVENUE, SUITE 102",0,95117,0,0,Y,0,0,0,85,12,0,1007,19921231,0,19921231,0,19630403,19871102,0,0,0,0,0,,0,0,0,,0,0
631,736167,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/19/1961 00:00:00,0,0,0,0,1164,0,RIVERSIDE WEST SIDE BRANCH                                                                                              ,RIVERSIDE W SIDE BR           ,863721121,0,0,0,DBR,0,0,RIVERSIDE,UNITED STATES                           ,0,CA,62000,6,0,10193 HOLE AVENUE,0,92503,0,0,Y,0,0,0,65,12,0,1007,19921231,0,19921231,0,19610619,19720630,0,0,0,0,0,,0,0,0,,0,0
634,729262,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/10/1975 00:00:00,0,0,0,0,1164,0,ANTIOCH BRANCH                                                                                                          ,ANTIOCH BR                    ,727663698,0,0,0,DBR,0,0,ANTIOCH,UNITED STATES                           ,0,CA,2252,6,0,1407 A STREET,0,94509,0,0,Y,0,0,0,13,12,0,1007,19921231,0,19921231,0,19751110,19900424,0,0,0,0,0,,0,0,0,,0,0
636,1017069,01/03/1989 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/27/1927 00:00:00,0,0,0,0,1164,0,OAKLAND BRANCH                                                                                                          ,OAKLAND BR                    ,215239432,0,0,0,DBR,0,0,OAKLAND,UNITED STATES                           ,0,CA,53000,6,0,2021 WEBSTER STREET,0,94612,0,0,Y,0,0,0,1,12,0,1007,19921231,0,19921231,0,19270427,19890103,0,0,0,0,0,,0,0,0,,0,0
637,973560,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,10/27/1971 00:00:00,0,0,0,0,1164,0,HANFORD BRANCH                                                                                                          ,HANFORD BR                    ,942782923,0,0,0,DBR,0,0,HANFORD,UNITED STATES                           ,0,CA,31960,6,0,303 NORTH DOUTY STREET,0,93230,0,0,Y,0,0,0,31,12,0,1007,19921231,0,19921231,0,19711027,19720630,0,0,0,0,0,,0,0,0,,0,0
638,927161,06/03/1987 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,07/17/1967 00:00:00,0,0,0,0,1164,0,CANOGA PARK BRANCH                                                                                                      ,CANOGA PARK BR                ,543660956,0,0,0,DBR,0,0,CANOGA PARK,UNITED STATES                           ,0,CA,10788,6,0,21013 SHERMAN WAY,0,91303,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19670717,19870603,0,0,0,0,0,,0,0,0,,0,0
671,830364,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,03/25/1985 00:00:00,0,0,0,0,1164,0,GILROY BRANCH                                                                                                           ,GILROY BR                     ,337403460,0,0,0,DBR,0,0,GILROY,UNITED STATES                           ,0,CA,29504,6,0,8025 KERN AVENUE,0,95020,0,0,Y,0,0,0,85,12,0,1007,19921231,0,19921231,0,19850325,19900424,0,0,0,0,0,,0,0,0,,0,0
672,824363,06/30/1983 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,08/01/1976 00:00:00,0,0,0,0,1164,0,FREMONT NORTH SIDE BRANCH                                                                                               ,FREMONT NORTH SIDE BR         ,745083019,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,CA,26000,6,0,3701-B PERALTA BOULEVARD,0,94536,0,0,Y,0,0,0,1,12,0,1007,19921231,0,19921231,0,19760801,19830630,0,0,0,0,0,,0,0,0,,0,0
675,2005746,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,LONG BEACH BRANCH                                                                                                       ,LONG BEACH BR                 ,275329413,0,0,0,DBR,0,0,LONG BEACH,UNITED STATES                           ,0,CA,43000,6,0,1190 NORTH STUDEBAKER ROAD,0,90815,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
676,738264,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/27/1964 00:00:00,0,0,0,0,1164,0,LEMON GROVE BRANCH                                                                                                      ,LEMON GROVE BR                ,373438398,0,0,0,DBR,0,0,LEMON GROVE,UNITED STATES                           ,0,CA,41124,6,0,6937 FEDERAL BOULEVARD,0,91945,0,0,Y,0,0,0,73,12,0,1007,19921231,0,19921231,0,19640427,19900424,0,0,0,0,0,,0,0,0,,0,0
678,790664,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,10/08/1973 00:00:00,0,0,0,0,1164,0,DUBLIN BRANCH                                                                                                           ,DUBLIN BR                     ,1016912397,0,0,0,DBR,0,0,DUBLIN,UNITED STATES                           ,0,CA,20018,6,0,7000 VILLAGE PARKWAY,0,94566,0,0,Y,0,0,0,1,12,0,1007,19921231,0,19921231,0,19731008,19900424,0,0,0,0,0,,0,0,0,,0,0
712,910864,03/21/1988 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/23/1970 00:00:00,0,0,0,0,1164,0,ROSEVILLE BRANCH                                                                                                        ,ROSEVILLE BR                  ,242910868,0,0,0,DBR,0,0,ROSEVILLE,UNITED STATES                           ,0,CA,62938,6,0,"151 NORTH SUNRISE BOULEVARD, BUILDING 7",0,95678,0,0,Y,0,0,0,61,12,0,1007,19921231,0,19921231,0,19701123,19880321,0,0,0,0,0,,0,0,0,,0,0
716,1158270,06/01/1986 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/01/1986 00:00:00,0,0,0,0,1164,0,FRESNO SHAW BRANCH                                                                                                      ,FRESNO SHAW BR                ,399177159,0,0,0,DBR,0,0,FRESNO,UNITED STATES                           ,0,CA,27000,6,0,1170 WEST SHAW,0,93711,0,0,Y,0,0,0,19,12,0,1007,19921231,0,19921231,0,19860601,19860601,0,0,0,0,0,,0,0,0,,0,0
717,2191162,11/05/1990 00:00:00,12/30/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/30/1992 00:00:00,0,,11/05/1990 00:00:00,0,0,0,0,1164,0,VALLEJO BRANCH                                                                                                          ,VALLEJO BR                    ,1002715427,0,0,0,DBR,0,0,VALLEJO,UNITED STATES                           ,0,CA,81666,6,0,"480 REDWOOD STREET, SUITE 34",0,94590,0,0,Y,0,0,0,95,12,0,1007,19921230,0,19921230,0,19901105,19901105,0,0,0,0,0,,0,0,0,,0,0
760,2005830,01/21/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,01/21/1990 00:00:00,0,0,0,0,1164,0,CHATSWORTH BRANCH                                                                                                       ,CHATSWORTH BR                 ,961770407,0,0,0,DBR,0,0,CHATSWORTH,UNITED STATES                           ,0,CA,12748,6,0,9927 TOPANGA CANYON BOULEVARD,0,91311,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19900121,19900121,0,0,0,0,0,,0,0,0,,0,0
761,726663,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/07/1970 00:00:00,0,0,0,0,1164,0,RIALTO BRANCH                                                                                                           ,RIALTO BR                     ,624017156,0,0,0,DBR,0,0,RIALTO,UNITED STATES                           ,0,CA,60466,6,0,105 SOUTH RIVERSIDE AVENUE,0,92376,0,0,Y,0,0,0,71,12,0,1007,19921231,0,19921231,0,19701207,19900424,0,0,0,0,0,,0,0,0,,0,0
767,975667,10/15/1991 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/10/1975 00:00:00,0,0,0,0,1164,0,PETALUMA BRANCH                                                                                                         ,PETALUMA BR                   ,416842058,0,0,0,DBR,0,0,PETALUMA,UNITED STATES                           ,0,CA,56784,6,0,"1370 REDWOOD WAY, SUITE B",0,94952,0,0,Y,0,0,0,97,12,0,1007,19921231,0,19921231,0,19751110,19911015,0,0,0,0,0,,0,0,0,,0,0
